SongID,AlbumID,Name,Duration,Dancablity,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveliness,Valence,Popularity,Explicit
2634,1187,Dis-ease,239722,0.731,0.845,-5.352,0.132,0.0132,0,0.0782,0.484,78,FALSE
2635,1124,Disappear,250075,0.645,0.88,-3.403,0.0329,0.0242,2.04E-06,0.0978,0.834,42,FALSE
2636,2181,Disaster,218813,0.469,0.899,-3.847,0.0968,0.0119,8.20E-06,0.117,0.527,46,FALSE
2637,2182,Disco 9000,271266,0.586,0.7,-10.127,0.0555,0.141,0,0.0554,0.831,8,FALSE
2638,2183,Disco Inferno,191573,0.766,0.844,-3.851,0.0361,0.0261,0.605,0.18,0.835,65,FALSE
2639,2184,Disco Lady,267066,0.719,0.79,-8.002,0.0521,0.0568,0,0.0573,0.846,37,FALSE
2640,2185,Disco Queen,215466,0.782,0.793,-7.231,0.111,0.0719,2.50E-05,0.0682,0.784,21,FALSE
2641,1345,Disease,219360,0.541,0.833,-4.647,0.0583,0.0187,0,0.143,0.84,50,FALSE
2642,2186,Distant Drums,170440,0.523,0.232,-14.882,0.0262,0.572,0.00219,0.104,0.309,39,FALSE
2643,2187,Distant Shores,166960,0.572,0.452,-11.564,0.0276,0.463,0.263,0.155,0.599,23,FALSE
2644,1945,Distraction,235693,0.66,0.698,-6.266,0.0467,0.0266,0,0.296,0.396,64,TRUE
2645,2188,Ditty,245029,0.838,0.452,-15.219,0.0547,0.0509,0,0.0666,0.708,46,FALSE
2646,1015,Diva,165872,0.574,0.845,-7.406,0.164,0.0276,0.00029,0.387,0.486,67,TRUE
2647,122,Dive In,252453,0.587,0.648,-6.954,0.089,0.0279,0,0.962,0.37,57,FALSE
2648,937,Dive,238440,0.761,0.386,-6.158,0.0399,0.355,0,0.0953,0.526,78,FALSE
2649,2189,DJ Got Us Fallin' In Love,220800,0.663,0.861,-3.398,0.109,0.0338,0,0.082,0.654,79,FALSE
2650,2190,DJ Play A Love Song,258800,0.793,0.618,-8.664,0.108,0.109,0,0.331,0.31,48,FALSE
2651,2191,DNA,223122,0.598,0.775,-4.035,0.0545,0.022,0,0.0677,0.687,73,FALSE
2652,126,DND,180058,0.779,0.797,-4.583,0.356,0.129,0,0.118,0.231,67,TRUE
2653,2192,Do Anything,237373,0.654,0.749,-9.221,0.0537,0.0746,0,0.114,0.663,29,FALSE
2654,70,Do I Love You?,176146,0.462,0.714,-8.772,0.0386,0.557,0.000881,0.0368,0.381,27,FALSE
2655,2193,Do I Love You,291213,0.576,0.368,-10.321,0.0258,0.671,4.40E-06,0.162,0.381,38,FALSE
2656,2194,Do I Make You Proud,248693,0.463,0.524,-8.207,0.0316,0.026,0,0.102,0.308,38,FALSE
2657,2195,Do I Wanna Know?,272394,0.548,0.532,-7.596,0.0323,0.186,0.000263,0.217,0.405,84,FALSE
2658,1206,Do It - Rat Now,131586,0.863,0.709,-4.013,0.0415,0.789,0.895,0.0796,0.977,5,FALSE
2659,2196,Do It ('til You're Satisfied),353986,0.703,0.761,-10.136,0.0552,0.115,4.99E-06,0.103,0.652,39,FALSE
2660,2197,Do It Again A Little Bit Slower,153853,0.559,0.361,-11.925,0.0412,0.499,0,0.137,0.725,14,FALSE
2661,2198,Do It Again,248760,0.565,0.893,-9.374,0.0433,0.163,0.00658,0.833,0.554,29,FALSE
2662,2199,Do It Any Way You Wanna,198293,0.78,0.542,-10.99,0.0464,0.0107,0.309,0.0868,0.808,40,FALSE
2663,2200,Do It For Love,305666,0.768,0.707,-12.212,0.0294,0.166,0.000242,0.292,0.973,21,FALSE
2664,2201,Do It In The Name Of Love,213906,0.753,0.715,-10.089,0.0369,0.17,0.0019,0.31,0.748,15,FALSE
2665,2202,Do It In The Name Of Love,181666,0.782,0.522,-9.182,0.0291,0.482,0.000173,0.0407,0.924,7,FALSE
2666,2203,Do It Like Me,146000,0.883,0.85,-4.053,0.361,0.308,0,0.368,0.711,50,FALSE
2667,2204,Do It Like You,233493,0.447,0.811,-5.382,0.135,0.00404,0,0.229,0.65,45,FALSE
2668,2205,Do It To My Mind,291973,0.64,0.615,-11.902,0.0575,0.22,1.05E-05,0.0468,0.885,10,FALSE
2669,2206,Do It Well,185933,0.763,0.81,-5.118,0.0861,0.0311,0,0.316,0.437,48,FALSE
2670,2207,Do It,176786,0.725,0.668,-7.286,0.055,0.0932,2.33E-06,0.112,0.566,71,FALSE
2671,27,Do Me Right,169251,0.857,0.705,-9.243,0.0428,0.256,2.31E-05,0.061,0.968,11,FALSE
2672,1238,Do Right,240173,0.557,0.554,-7.583,0.0367,0.495,3.29E-06,0.108,0.664,33,FALSE
2673,2208,Do Somethin',204493,0.845,0.935,-3.262,0.0671,0.0278,3.59E-05,0.37,0.962,41,FALSE
2674,2209,Do Something To Me,198973,0.501,0.883,-9.753,0.0851,0.142,0.0142,0.126,0.639,22,FALSE
2675,2210,Do That...,151440,0.863,0.225,-16.861,0.122,0.923,0.0404,0.0884,0.917,51,FALSE
2676,2211,Do The Best You Can,168306,0.625,0.651,-7.115,0.0263,0.0454,0,0.078,0.783,4,FALSE
2677,2212,Do The Choo Choo,175333,0.525,0.73,-6.941,0.146,0.593,0.00114,0.92,0.729,1,FALSE
2678,226,Do The Freddie,121960,0.405,0.749,-7.932,0.0665,0.0284,0,0.123,0.521,22,FALSE
2679,2213,Do The Monkey,151560,0.643,0.908,-4.217,0.0323,0.0858,0.932,0.0996,0.969,2,FALSE
2680,42,Do They Know It's Christmas?,205360,0.497,0.73,-5.426,0.0325,0.00084,7.19E-06,0.261,0.559,55,FALSE
2681,2214,Do Unto Me,147400,0.53,0.659,-7.539,0.0382,0.124,0,0.0688,0.739,14,FALSE
2682,1799,Do Wah Diddy Diddy,143400,0.661,0.557,-8.244,0.049,0.262,0,0.0557,0.957,60,FALSE
2683,2215,Do What You Do Do Well,153000,0.646,0.669,-8.867,0.0409,0.264,0,0.195,0.81,12,FALSE
2684,2216,Do What You Do,252546,0.573,0.462,-9.634,0.0256,0.448,0,0.232,0.399,44,FALSE
2685,2217,Do What You Gotta Do,185160,0.601,0.485,-11.956,0.0337,0.298,0.000217,0.297,0.437,4,FALSE
2686,2218,Do What You Gotta Do,214893,0.311,0.463,-10.838,0.0601,0.606,2.15E-05,0.263,0.594,49,FALSE
2687,2219,Do What You Wanna Do,153160,0.555,0.377,-11.634,0.0278,0.6,0,0.147,0.415,1,FALSE
2688,2220,Do What You Wanna Do,200191,0.704,0.742,-10.351,0.0447,0.028,0.239,0.091,0.835,14,FALSE
2689,870,Do What You Want| Be What You Are,272080,0.448,0.42,-9.948,0.0797,0.526,0.00055,0.223,0.325,37,FALSE
2690,27,Do Ya| Do Ya (Wanna Please Me),224266,0.527,0.899,-9.881,0.0795,0.0604,3.93E-05,0.296,0.592,16,FALSE
2691,2221,Do Ya,225106,0.494,0.571,-5.862,0.0332,0.0394,0.000518,0.602,0.712,55,FALSE
2692,2222,Do You Believe In Magic,138760,0.499,0.726,-10.154,0.0336,0.0249,0,0.608,0.894,20,FALSE
2693,2148,Do You Believe In Magic,125826,0.552,0.742,-7.963,0.0454,0.218,0,0.339,0.751,66,FALSE
2694,482,Do You Believe In Shame?,264480,0.651,0.417,-12.755,0.0281,0.00021,0.0547,0.167,0.245,37,FALSE
2695,2223,Do You Everynite,270280,0.726,0.802,-7.392,0.0708,0.0133,0,0.0924,0.624,8,FALSE
2696,2224,Do You Feel All Right,162200,0.763,0.817,-12.844,0.0438,0.19,0.0147,0.287,0.855,6,FALSE
2697,2225,Do You Hear What I Hear,251346,0.296,0.505,-5.305,0.0289,0.594,0,0.1,0.135,58,FALSE
2698,2226,Do You Know (What It Takes),221293,0.635,0.74,-4.439,0.0355,0.00465,0.0152,0.129,0.857,41,FALSE
2699,2227,Do You Know How To Twist,147453,0.743,0.47,-13.77,0.0612,0.113,0,0.0752,0.836,4,FALSE
2700,1472,Do You Know What I Mean,192022,0.788,0.865,-9.729,0.0575,0.131,1.58E-05,0.0238,0.947,47,FALSE
2701,2228,Do You Like This,292160,0.76,0.284,-12.244,0.0297,0.00424,7.84E-06,0.0737,0.108,37,FALSE
2702,670,Do You Love Me,163653,0.432,0.913,-7.793,0.0531,0.00139,0,0.0564,0.917,24,FALSE
2703,2229,Do You Mind?,142826,0.862,0.0937,-15.738,0.0522,0.462,0,0.179,0.73,11,FALSE
2705,2230,Do You Miss Me,218253,0.72,0.872,-8.705,0.0631,0.00265,0.00192,0.259,0.755,40,FALSE
2706,2231,Do You Remember Me?,306333,0.672,0.786,-8.504,0.0353,0.188,0.000104,0.308,0.817,13,FALSE
2707,2232,Do You Remember?,275986,0.677,0.509,-7.472,0.0252,0.114,0.0134,0.0659,0.525,65,FALSE
2708,423,Do You Remember,236685,0.606,0.655,-6.328,0.402,0.139,0,0.103,0.696,66,FALSE
2709,2233,Do You Wanna Dance,115640,0.422,0.8,-6.617,0.0293,7.25E-05,0.000729,0.357,0.937,37,FALSE
2710,2234,Do You Wanna Get Away,295376,0.639,0.877,-8.107,0.0374,0.00233,0.00255,0.222,0.888,15,FALSE
2711,2235,Do You Wanna Go Party,452746,0.573,0.833,-9.762,0.1,0.0608,0.00105,0.495,0.814,25,FALSE
2712,2236,Do You Wanna Hold Me?,193893,0.495,0.897,-7.113,0.077,0.0088,0.19,0.293,0.674,37,FALSE
2713,2237,Do You Wanna Make Love,211772,0.694,0.413,-9.1,0.0268,0.348,0,0.124,0.542,19,FALSE
2714,2238,Do You Wanna Touch Me (Oh Yeah),216640,0.626,0.804,-3.586,0.0553,0.000841,0,0.543,0.63,43,FALSE
2715,2239,Do You Wanna Touch Me (Oh Yeah),226520,0.572,0.836,-3.159,0.0867,0.0247,0.000221,0.159,0.726,52,FALSE
2716,2240,Do You Want Fries With That,239760,0.604,0.802,-3.995,0.0317,0.214,0,0.111,0.671,36,FALSE
2717,2241,Do You Want It Right Now,554133,0.725,0.747,-8.658,0.0342,0.000968,0.00312,0.0492,0.638,32,FALSE
2718,1237,Do You Want To Dance?,162866,0.384,0.393,-7.959,0.0349,0.641,1.69E-06,0.0869,0.446,44,FALSE
2719,2242,Do You Want To Dance,165693,0.625,0.438,-12.003,0.0501,0.519,3.70E-05,0.155,0.957,27,FALSE
2720,2243,Do You Want To,215000,0.413,0.942,-2.871,0.0453,0.0783,0.000412,0.689,0.759,61,FALSE
2721,2244,Do You,258333,0.834,0.826,-5.972,0.198,0.0252,4.33E-06,0.303,0.708,22,TRUE
2722,2245,Do Your Own Thing,178266,0.236,0.372,-13.652,0.036,0.274,1.21E-05,0.11,0.368,11,FALSE
2723,2246,Do Your Thing,213400,0.758,0.509,-15.534,0.115,0.124,0.000125,0.278,0.58,37,FALSE
2724,1044,DOA,252106,0.461,0.932,-4.494,0.0375,5.89E-05,0.000861,0.329,0.753,58,FALSE
2725,2247,Doctor Love,500200,0.552,0.661,-10.047,0.0351,0.00477,0.00961,0.148,0.753,34,FALSE
2726,2248,Doctor My Eyes,199906,0.48,0.626,-8.406,0.0294,0.266,5.70E-05,0.0857,0.542,66,FALSE
2727,2249,Doctor! Doctor!,347506,0.694,0.724,-8.125,0.0282,0.358,0.000381,0.138,0.844,50,FALSE
2728,2250,Doctor's Orders,182543,0.638,0.712,-11.103,0.0658,0.0499,0.667,0.259,0.917,39,FALSE
2729,2251,Doe Boy Fresh,258733,0.8,0.619,-5.728,0.131,0.263,0,0.0624,0.75,47,TRUE
2730,2252,Does Anybody Really Fall In Love Anymore?,265430,0.38,0.657,-8.379,0.0329,0.0537,0.000239,0.0808,0.547,24,FALSE
2731,2253,Does Anybody Really Know What Time It Is?,202133,0.564,0.455,-11.615,0.0369,0.645,3.05E-06,0.0915,0.697,50,FALSE
2732,2254,Doesn't Mean Anything,272613,0.712,0.407,-7.104,0.0308,0.036,0.000291,0.0963,0.0997,57,FALSE
2733,2255,Dog + Butterfly,319533,0.657,0.314,-18.858,0.0329,0.314,4.89E-06,0.12,0.422,42,FALSE
2734,2256,Dog Days Are Over,252800,0.539,0.717,-7.189,0.0844,0.0145,2.60E-06,0.132,0.336,41,FALSE
2735,2257,Dog Days,216800,0.417,0.431,-9.104,0.0315,0.0817,0.000793,0.103,0.0869,14,FALSE
2736,2258,Dog Eat Dog,243706,0.538,0.899,-6.479,0.0457,0.00661,0.0049,0.13,0.702,35,FALSE
2737,23,Doggin' Around,173026,0.541,0.366,-9.19,0.0252,0.938,0.445,0.107,0.425,24,FALSE
2738,2259,Doin' Our Thing,148320,0.679,0.562,-14.521,0.0715,0.64,3.06E-05,0.0422,0.915,16,FALSE
2739,866,Doin' The Continental Walk,119800,0.407,0.487,-9.568,0.0705,0.545,0,0.0941,0.917,3,FALSE
2740,2260,Doin' The Do,220533,0.807,0.971,-7.174,0.0621,0.00975,2.63E-05,0.0648,0.921,34,FALSE
2741,1287,Doin' What She Likes,222613,0.581,0.767,-6.28,0.0406,0.157,0,0.278,0.832,55,FALSE
2742,2261,Doing Too Much,247431,0.722,0.668,-5.142,0.0672,0.298,0,0.341,0.753,50,FALSE
2743,2262,Doll House,144200,0.629,0.513,-8.657,0.0337,0.756,1.95E-06,0.326,0.703,3,FALSE
2744,2263,Dolly Dagger,285386,0.501,0.886,-5.85,0.0885,0.0924,1.07E-05,0.599,0.797,41,FALSE
2745,552,Domino Dancing,258106,0.656,0.978,-3.676,0.0443,0.0488,0.00242,0.0475,0.749,43,FALSE
2746,1198,Domino,189426,0.731,0.555,-13.684,0.0519,0.321,0.000103,0.0527,0.935,59,FALSE
2747,2264,Dommage| Dommage (Too Bad| Too Bad),175893,0.326,0.135,-14.578,0.0338,0.808,0.000375,0.284,0.105,7,FALSE
2748,2265,Dommage| Dommage (Too Bad| Too Bad),180053,0.381,0.441,-10.179,0.0281,0.282,4.21E-05,0.314,0.496,3,FALSE
2749,2266,Don Quichotte,207095,0.775,0.862,-6.945,0.0373,0.0152,0.327,0.186,0.867,35,FALSE
2750,2267,Don't Answer Me,251853,0.615,0.783,-8.716,0.0303,0.0717,0.000109,0.215,0.634,58,FALSE
2751,2268,Don't Ask Me How I Know,255373,0.529,0.724,-4.798,0.0306,0.00579,0,0.261,0.472,33,FALSE
2752,2269,Don't Ask Me To Be Friends,149973,0.515,0.334,-7.957,0.0258,0.592,0,0.12,0.381,2,FALSE
2753,2270,Don't Ask Me Why,177360,0.691,0.726,-7.353,0.0543,0.138,0,0.11,0.868,52,FALSE
2754,2271,Don't Ask Me Why,262800,0.684,0.784,-5.365,0.0271,0.164,5.80E-05,0.186,0.775,38,FALSE
2755,1042,Don't Ask My Neighbors,267066,0.563,0.511,-9.544,0.0336,0.669,2.48E-05,0.0974,0.606,49,FALSE
2756,2272,Don't Be Afraid (Do As I Say),140320,0.725,0.315,-11.097,0.034,0.157,0,0.137,0.914,20,FALSE
2757,26,Don't Be Cruel,158600,0.799,0.557,-8.364,0.0381,0.763,1.35E-05,0.406,0.771,13,FALSE
2758,2273,Don't Be Cruel,133400,0.737,0.611,-10.936,0.0366,0.405,0.75,0.0804,0.944,14,FALSE
2759,2274,Don't Be Cruel,187200,0.538,0.497,-12.068,0.0357,0.0747,1.64E-06,0.0713,0.89,43,FALSE
2760,126,Don't Believe The Hype,174968,0.622,0.679,-6.183,0.29,0.0802,0,0.112,0.418,66,TRUE
2761,1583,Don't Blame Me,145439,0.517,0.256,-13.782,0.0277,0.766,1.42E-05,0.0931,0.0973,24,FALSE
2762,1055,Don't Blink,285280,0.604,0.605,-8.516,0.0352,0.115,1.22E-05,0.305,0.647,57,FALSE
2763,2275,Don't Bother,257026,0.617,0.741,-4.094,0.0438,0.00632,0.00324,0.166,0.222,55,FALSE
2764,1825,Don't Bring Me Down,243373,0.638,0.867,-6.469,0.0331,0.144,0.000733,0.0846,0.805,71,FALSE
2765,2276,Don't Bring Me Down,196653,0.53,0.789,-5.662,0.046,0.357,0.0836,0.121,0.784,35,FALSE
2766,2277,Don't Burn Me,174965,0.592,0.684,-10.567,0.037,0.629,0.00453,0.298,0.963,2,FALSE
2767,2278,Don't Call Me Baby,228140,0.808,0.982,-6.588,0.0311,0.0585,0.00689,0.35,0.961,59,FALSE
2768,2279,Don't Call Us| We'll Call You,189640,0.724,0.452,-14.559,0.0285,0.261,1.27E-05,0.109,0.811,3,FALSE
2769,2280,Don't Change Horses (In The Middle Of A Stream),284000,0.704,0.826,-6.489,0.0705,0.299,2.62E-06,0.11,0.894,36,FALSE
2770,358,Don't Change Your Love,168506,0.59,0.861,-7.006,0.24,0.189,1.86E-05,0.0845,0.739,23,FALSE
2771,2281,Don't Change,266026,0.276,0.883,-5.625,0.0446,0.000252,0.462,0.0973,0.164,56,FALSE
2772,2282,Don't Check On Me,204880,0.66,0.395,-5.242,0.0333,0.873,0,0.112,0.678,72,FALSE
2773,2283,Don't Close Your Eyes,257053,0.537,0.382,-15.568,0.0245,0.0795,0.00115,0.114,0.338,50,FALSE
2774,2284,Don't Cost You Nothing,293600,0.761,0.833,-6.602,0.0838,0.184,0.000779,0.043,0.959,22,FALSE
2775,1978,Don't Cross The River,149866,0.572,0.726,-10.372,0.0347,0.0463,2.80E-05,0.175,0.694,41,FALSE
2776,2285,"Don't Cry For Me Argentina (From ""Evita"")",335733,0.297,0.148,-13.898,0.0337,0.897,4.03E-06,0.099,0.082,25,FALSE
2777,2286,Don't Cry For Me Argentina (Lea Michele Version),310453,0.21,0.218,-12.432,0.0366,0.908,1.49E-05,0.13,0.101,38,FALSE
2778,2287,Don't Cry For Me Argentina,304040,0.751,0.755,-10.009,0.0654,0.0348,5.02E-06,0.744,0.722,11,FALSE
2779,2288,Don't Cry Out Loud,229227,0.409,0.521,-9.953,0.0335,0.226,0,0.132,0.278,44,FALSE
2780,2289,Don't Cry| Baby,200440,0.382,0.555,-11.556,0.0454,0.487,0.000946,0.691,0.69,16,FALSE
2781,2290,Don't Cry,377906,0.283,0.421,-8.112,0.0305,0.727,9.45E-05,0.33,0.151,43,FALSE
2782,2291,Don't Deceive Me,135226,0.516,0.349,-11.394,0.0344,0.62,1.56E-06,0.263,0.552,3,FALSE
2783,2292,Don't Destroy Me,124986,0.551,0.734,-9.39,0.135,0.773,7.23E-05,0.271,0.801,1,FALSE
2784,2293,Don't Disturb This Groove,317874,0.521,0.878,-8.597,0.0542,0.286,6.80E-06,0.136,0.841,51,FALSE
2785,2294,Don't Dream It's Over,243960,0.549,0.651,-8.122,0.0265,0.0638,6.95E-05,0.0823,0.444,61,FALSE
2786,1939,Don't Drop My Love,242440,0.81,0.611,-11.425,0.0287,0.467,0.00598,0.169,0.965,21,FALSE
2787,2295,Don't Ever Take Away My Freedom,285186,0.488,0.404,-9.723,0.0289,0.699,0,0.15,0.316,9,FALSE
2788,2296,Don't Expect Me To Be Your Friend,217906,0.513,0.347,-13.506,0.029,0.273,0.0417,0.0805,0.52,46,FALSE
2789,1752,Don't Fight It,153000,0.899,0.655,-8.356,0.0317,0.554,0.121,0.165,0.927,23,FALSE
2790,2297,Don't Forget About Me,153960,0.535,0.627,-8.474,0.033,0.477,0,0.265,0.544,39,FALSE
2791,1322,Don't Forget About Me,172973,0.548,0.466,-8.894,0.028,0.454,0,0.177,0.646,19,FALSE
2792,1337,Don't Forget I Love You,144812,0.515,0.938,-6.484,0.0546,0.783,1.03E-05,0.29,0.852,1,FALSE
2793,1768,Don't Forget To Dance,278213,0.557,0.494,-12.724,0.0274,0.176,0.000423,0.128,0.466,40,FALSE
2794,1013,Don't Forget To Remember Me,240266,0.434,0.608,-4.281,0.0311,0.564,0,0.283,0.331,50,FALSE
2795,434,Don't Forget,249578,0.662,0.641,-5.013,0.21,0.498,0,0.315,0.882,66,TRUE
2796,1776,Don't Get Around Much Anymore,128494,0.624,0.445,-9.866,0.032,0.601,0,0.107,0.959,11,FALSE
2797,2298,Don't Get Me Wrong,227626,0.46,0.932,-6.264,0.0468,0.139,0.00504,0.114,0.849,68,FALSE
2798,2299,Don't Get Too High,209040,0.88,0.495,-3.476,0.0681,0.0148,1.47E-06,0.121,0.47,55,TRUE
2799,2300,Don't Give In To Him,140160,0.384,0.397,-9.121,0.0297,0.309,0,0.138,0.293,23,FALSE
2800,2301,Don't Give Up On Us,218946,0.256,0.335,-13.588,0.0313,0.74,0.0166,0.0857,0.415,61,FALSE
2801,263,Don't Give Up,184560,0.514,0.555,-7.555,0.0276,0.397,0.000104,0.298,0.657,15,FALSE
2802,2302,Don't Go Away Mad (Just Go Away),280453,0.287,0.958,-4.331,0.0701,0.00547,0.0167,0.131,0.579,58,FALSE
2803,1722,Don't Go Away,210600,0.517,0.788,-3.124,0.0481,0.00335,2.25E-06,0.559,0.586,22,FALSE
2804,2303,Don't Go Breaking My Heart,215724,0.541,0.703,-5.573,0.102,0.0218,0,0.0964,0.238,62,FALSE
2805,2304,Don't Go Breaking My Heart,219693,0.638,0.802,-5.115,0.0319,0.144,0,0.2,0.609,45,FALSE
2806,2305,Don't Go Near The Eskimos,212706,0.694,0.495,-9.199,0.122,0.445,0,0.127,0.577,6,FALSE
2807,27,Don't Go Near The Indians,202626,0.548,0.401,-13.189,0.0334,0.585,3.93E-06,0.407,0.743,14,FALSE
2808,2306,Don't Go,237760,0.621,0.948,-4.899,0.033,0.0323,9.06E-06,0.696,0.789,6,FALSE
2809,27,Don't Happen Twice,203066,0.499,0.708,-7.029,0.0301,0.00626,1.15E-05,0.0423,0.617,51,FALSE
2810,2307,Don't Have To Shop Around,170560,0.561,0.203,-11.931,0.0312,0.654,0.0853,0.0997,0.295,28,FALSE
2811,2308,Don't Hold Back Your Love,313893,0.639,0.484,-10.992,0.0274,0.36,2.14E-06,0.166,0.248,27,FALSE
2812,2309,Don't Hold Back,216280,0.727,0.697,-10.194,0.0579,0.0169,0.00581,0.145,0.909,21,FALSE
2813,158,Don't Hurt Yourself,233666,0.614,0.686,-6.483,0.21,0.0105,1.36E-06,0.184,0.645,65,TRUE
2814,2310,Don't It Make You Wanna Dance?,225479,0.722,0.89,-7.639,0.034,0.0512,0.00394,0.356,0.843,20,FALSE
2815,2311,Don't Judge Me,240173,0.328,0.498,-10.898,0.126,0.532,7.94E-05,0.117,0.36,61,FALSE
2816,2312,Don't Knock My Love - Pt. 1,136400,0.731,0.701,-8.722,0.0287,0.157,6.75E-06,0.0595,0.961,26,FALSE
2817,463,Don't Know Much,211973,0.401,0.285,-11.005,0.0327,0.657,1.13E-05,0.158,0.267,60,FALSE
2818,2313,Don't Leave Me This Way,271066,0.64,0.926,-5.597,0.0322,0.135,2.04E-06,0.134,0.901,65,FALSE
2819,2314,Don't Let Go (Love),291880,0.618,0.688,-5.867,0.0477,0.409,6.32E-06,0.3,0.561,62,FALSE
2820,2315,Don't Let Go,160746,0.49,0.801,-6.374,0.352,0.407,1.58E-06,0.0611,0.867,12,FALSE
2821,2316,Don't Let Him Go,225106,0.497,0.961,-5.774,0.0691,0.246,0.00125,0.129,0.675,46,FALSE
2822,2317,Don't Let Him Know,188600,0.554,0.636,-7.981,0.0325,0.0548,3.62E-05,0.112,0.763,16,FALSE
2823,2318,Don't Let It Go To Your Head,244640,0.849,0.495,-10.399,0.204,0.00243,3.53E-06,0.0722,0.666,42,FALSE
2824,2319,Don't Let It Show,265746,0.353,0.507,-8.158,0.0363,0.436,0.0401,0.0941,0.117,40,FALSE
2825,467,Don't Let Love Pass Me By,165106,0.481,0.401,-9.969,0.0286,0.87,0.00103,0.176,0.37,34,FALSE
2826,27,Don't Let Me Be Lonely Tonight,155199,0.622,0.145,-18.549,0.0332,0.813,0.0808,0.148,0.335,47,FALSE
2827,2320,Don't Let Me Be Lonely,223999,0.599,0.4,-13.474,0.0273,0.0105,0.0274,0.122,0.1,0,FALSE
2828,2321,Don't Let Me Cross Over,177106,0.59,0.188,-12.253,0.0302,0.871,0,0.0877,0.521,43,FALSE
2829,2322,Don't Let Me Down,208373,0.532,0.869,-5.094,0.172,0.157,0.00508,0.136,0.422,81,FALSE
2830,392,Don't Let Me Fall,275386,0.543,0.73,-6.086,0.0384,0.00631,0,0.213,0.267,50,TRUE
2831,2323,Don't Let Me Get Me,210693,0.621,0.849,-4.754,0.0771,0.00234,0,0.0621,0.62,62,FALSE
2832,2324,Don't Let The Flame Burn Out,216596,0.678,0.528,-14.542,0.0293,0.137,9.26E-06,0.103,0.895,2,FALSE
2833,2325,Don't Let The Green Grass Fool You,169706,0.573,0.707,-8.29,0.0632,0.442,0.000241,0.123,0.961,52,FALSE
2834,293,Don't Let The Music Slip Away,134879,0.527,0.545,-8.355,0.0402,0.592,0,0.358,0.732,3,FALSE
2835,1788,Don't Let The Sun Catch You Cryin',225333,0.197,0.316,-10.559,0.0366,0.63,6.32E-05,0.125,0.248,40,FALSE
2836,2326,Don't Let The Sun Catch You Crying,157093,0.477,0.352,-14.165,0.03,0.406,0,0.122,0.478,37,FALSE
2837,2327,Don't Let This Moment End,282066,0.593,0.952,-3.649,0.0554,0.0292,1.05E-05,0.184,0.597,13,FALSE
2838,286,Don't Let Your Left Hand Know,141040,0.7,0.683,-9.829,0.0417,0.699,0,0.0739,0.971,3,FALSE
2839,2328,Don't Look Back In Anger,289559,0.333,0.922,-4.087,0.0592,0.0596,2.05E-06,0.126,0.335,64,FALSE
2840,241,Don't Look Back,360333,0.359,0.717,-10.309,0.0405,0.015,0.00365,0.36,0.47,56,FALSE
2841,2329,Don't Look Back,217226,0.683,0.703,-11.366,0.0294,0.0824,5.23E-06,0.466,0.972,39,FALSE
2842,2330,Don't Look Down - The Sequel,259640,0.669,0.943,-7.354,0.0612,0.0876,3.21E-06,0.102,0.606,19,FALSE
2843,2331,Don't Lose My Number,288546,0.585,0.832,-5.016,0.0814,0.168,5.09E-05,0.0634,0.952,58,FALSE
2844,2332,Don't Lose The Magic,226013,0.72,0.532,-17.31,0.0471,0.0003,0.00142,0.0507,0.526,30,FALSE
2845,2333,Don't Make A Fool Of Yourself,251640,0.809,0.301,-17.904,0.056,0.076,0.000552,0.192,0.763,21,FALSE
2846,2334,Don't Make Me Do It,173653,0.656,0.73,-6.607,0.041,0.022,0.00322,0.135,0.959,5,FALSE
2847,252,Don't Make Me Over,232493,0.407,0.56,-5.793,0.0285,0.435,4.09E-05,0.268,0.357,9,FALSE
2848,77,Don't Make Me Over,200213,0.278,0.582,-7.613,0.0362,0.589,7.56E-06,0.691,0.503,41,FALSE
2849,41,Don't Make Me Over,260733,0.6,0.437,-8.064,0.0269,0.534,8.93E-06,0.0713,0.294,16,FALSE
2850,2335,Don't Make Me Over,243426,0.607,0.786,-7.081,0.0596,0.00552,0.000169,0.0673,0.905,44,FALSE
2851,2336,Don't Make Me,246560,0.513,0.546,-5.703,0.0282,0.0181,0,0.122,0.245,39,FALSE
2852,2337,Don't Make The Good Girls Go Bad,162200,0.579,0.367,-11.888,0.0364,0.0859,4.38E-06,0.258,0.474,25,FALSE
2853,2338,Don't Mess With My Man,213226,0.879,0.73,-4.369,0.164,0.114,0,0.241,0.885,66,FALSE
2854,2338,Don't Mess With The Radio,236853,0.848,0.668,-5.057,0.0804,0.00997,0.000162,0.229,0.789,17,FALSE
2855,2339,Don't Mind,198236,0.464,0.771,-4.503,0.336,0.0235,0,0.063,0.69,68,TRUE
2856,2340,Don't Pity Me,168693,0.5,0.654,-8.633,0.0394,0.619,0,0.332,0.403,8,FALSE
2857,2341,Don't Play That Song (You Lied),178009,0.721,0.441,-10.079,0.0753,0.773,0,0.193,0.632,36,FALSE
2858,2342,Don't Quit,229146,0.652,0.827,-3.98,0.0445,0.015,0,0.432,0.659,50,TRUE
2859,42,Don't Rain On My Parade,165493,0.483,0.691,-5.223,0.0805,0.598,0,0.0918,0.597,60,FALSE
2860,288,Don't Rock The Boat,123759,0.807,0.596,-7.508,0.0316,0.239,0.00176,0.251,0.893,11,FALSE
